,square,space_H,space_W,square_H,square_W,margin_H,margin_W,amount_sq_H,amount_sq_W,h,w,busbar_width,coverage [%],amount of ptc elements,square/aspect-ratio
211,0.101,3.3,2.0999999999999996,0.7,6.9,3.15,6.55,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
212,0.101,3.3,2.4,0.7,6.9,3.15,6.4,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
213,0.101,3.3,2.6999999999999997,0.7,6.9,3.15,6.25,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
214,0.101,3.3,2.9999999999999996,0.7,6.9,3.15,6.1,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
215,0.101,3.3,3.3,0.7,6.9,3.15,5.95,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
216,0.101,3.3,3.5999999999999996,0.7,6.9,3.15,5.8,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
217,0.101,3.3,3.8999999999999995,0.7,6.9,3.15,5.65,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
218,0.101,3.3,4.2,0.7,6.9,3.15,5.5,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
219,0.101,3.3,4.5,0.7,6.9,3.15,5.35,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
220,0.101,3.3,4.8,0.7,6.9,3.15,5.2,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
221,0.101,3.3,2.0999999999999996,0.7,6.9,3.15,6.55,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
222,0.101,3.3,2.4,0.7,6.9,3.15,6.4,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
223,0.101,3.3,2.6999999999999997,0.7,6.9,3.15,6.25,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
224,0.101,3.3,2.9999999999999996,0.7,6.9,3.15,6.1,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
225,0.101,3.3,3.3,0.7,6.9,3.15,5.95,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
226,0.101,3.3,3.5999999999999996,0.7,6.9,3.15,5.8,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
227,0.101,3.3,3.8999999999999995,0.7,6.9,3.15,5.65,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
228,0.101,3.3,4.2,0.7,6.9,3.15,5.5,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
229,0.101,3.3,4.5,0.7,6.9,3.15,5.35,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
230,0.101,3.3,4.8,0.7,6.9,3.15,5.2,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
231,0.101,3.3,1.8,0.7,6.9,3.15,6.7,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
232,0.101,3.3,2.0999999999999996,0.7,6.9,3.15,6.55,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
233,0.101,3.3,2.4,0.7,6.9,3.15,6.4,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
234,0.101,3.3,2.6999999999999997,0.7,6.9,3.15,6.25,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
235,0.101,3.3,2.9999999999999996,0.7,6.9,3.15,6.1,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
236,0.101,3.3,3.3,0.7,6.9,3.15,5.95,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
237,0.101,3.3,3.5999999999999996,0.7,6.9,3.15,5.8,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
238,0.101,3.3,3.8999999999999995,0.7,6.9,3.15,5.65,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
239,0.101,3.3,4.2,0.7,6.9,3.15,5.5,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
240,0.101,3.3,4.5,0.7,6.9,3.15,5.35,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
241,0.101,3.3,4.8,0.7,6.9,3.15,5.2,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
242,0.101,3.3,1.5,0.7,6.9,3.15,6.85,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
243,0.101,3.3,1.8,0.7,6.9,3.15,6.7,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
244,0.101,3.3,2.0999999999999996,0.7,6.9,3.15,6.55,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
245,0.101,3.3,2.4,0.7,6.9,3.15,6.4,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
246,0.101,3.3,2.6999999999999997,0.7,6.9,3.15,6.25,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
247,0.101,3.3,2.9999999999999996,0.7,6.9,3.15,6.1,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
248,0.101,3.3,3.3,0.7,6.9,3.15,5.95,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
249,0.101,3.3,3.5999999999999996,0.7,6.9,3.15,5.8,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
250,0.101,3.3,3.8999999999999995,0.7,6.9,3.15,5.65,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
251,0.101,3.3,4.2,0.7,6.9,3.15,5.5,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
252,0.101,3.3,1.5,0.7,6.9,3.15,6.85,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
253,0.101,3.3,1.8,0.7,6.9,3.15,6.7,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
254,0.101,3.3,2.0999999999999996,0.7,6.9,3.15,6.55,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
255,0.101,3.3,2.4,0.7,6.9,3.15,6.4,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
256,0.101,3.3,2.6999999999999997,0.7,6.9,3.15,6.25,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
257,0.101,3.3,2.9999999999999996,0.7,6.9,3.15,6.1,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
258,0.101,3.3,3.3,0.7,6.9,3.15,5.95,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
259,0.101,3.3,3.5999999999999996,0.7,6.9,3.15,5.8,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
260,0.101,3.3,3.8999999999999995,0.7,6.9,3.15,5.65,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
261,0.101,3.3,4.2,0.7,6.9,3.15,5.5,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
262,0.101,3.3,4.5,0.7,6.9,3.15,5.35,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
263,0.101,3.3,4.8,0.7,6.9,3.15,5.2,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
264,0.101,3.3,3.5999999999999996,0.7,6.9,3.15,5.8,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
265,0.101,3.3,3.8999999999999995,0.7,6.9,3.15,5.65,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
266,0.101,3.3,4.2,0.7,6.9,3.15,5.5,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
267,0.101,3.3,4.5,0.7,6.9,3.15,5.35,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
268,0.101,3.3,4.8,0.7,6.9,3.15,5.2,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
269,0.101,3.3,3.3,0.7,6.9,3.15,5.95,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
270,0.101,3.3,3.5999999999999996,0.7,6.9,3.15,5.8,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
271,0.101,3.3,3.8999999999999995,0.7,6.9,3.15,5.65,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
272,0.101,3.3,4.2,0.7,6.9,3.15,5.5,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
273,0.101,3.3,4.5,0.7,6.9,3.15,5.35,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
274,0.101,3.3,4.8,0.7,6.9,3.15,5.2,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
275,0.101,3.3,3.3,0.7,6.9,3.15,5.95,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
276,0.101,3.3,3.5999999999999996,0.7,6.9,3.15,5.8,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
277,0.101,3.3,3.8999999999999995,0.7,6.9,3.15,5.65,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
278,0.101,3.3,4.2,0.7,6.9,3.15,5.5,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
279,0.101,3.3,4.5,0.7,6.9,3.15,5.35,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
280,0.101,3.3,4.8,0.7,6.9,3.15,5.2,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
281,0.101,3.3,2.9999999999999996,0.7,6.9,3.15,6.1,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
282,0.101,3.3,3.3,0.7,6.9,3.15,5.95,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
283,0.101,3.3,3.5999999999999996,0.7,6.9,3.15,5.8,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
284,0.101,3.3,3.8999999999999995,0.7,6.9,3.15,5.65,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
285,0.101,3.3,4.2,0.7,6.9,3.15,5.5,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
286,0.101,3.3,4.5,0.7,6.9,3.15,5.35,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
287,0.101,3.3,4.8,0.7,6.9,3.15,5.2,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
288,0.101,3.3,2.6999999999999997,0.7,6.9,3.15,6.25,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
289,0.101,3.3,2.9999999999999996,0.7,6.9,3.15,6.1,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
290,0.101,3.3,3.3,0.7,6.9,3.15,5.95,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
291,0.101,3.3,3.5999999999999996,0.7,6.9,3.15,5.8,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
292,0.101,3.3,3.8999999999999995,0.7,6.9,3.15,5.65,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
293,0.101,3.3,4.2,0.7,6.9,3.15,5.5,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
294,0.101,3.3,4.5,0.7,6.9,3.15,5.35,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
295,0.101,3.3,4.8,0.7,6.9,3.15,5.2,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
296,0.101,3.3,2.6999999999999997,0.7,6.9,3.15,6.25,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
297,0.101,3.3,2.9999999999999996,0.7,6.9,3.15,6.1,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
298,0.101,3.3,3.3,0.7,6.9,3.15,5.95,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
299,0.101,3.3,3.5999999999999996,0.7,6.9,3.15,5.8,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
300,0.101,3.3,3.8999999999999995,0.7,6.9,3.15,5.65,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
301,0.101,3.3,4.2,0.7,6.9,3.15,5.5,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
302,0.101,3.3,4.5,0.7,6.9,3.15,5.35,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
303,0.101,3.3,4.8,0.7,6.9,3.15,5.2,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
304,0.101,3.3,2.4,0.7,6.9,3.15,6.4,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
305,0.101,3.3,2.6999999999999997,0.7,6.9,3.15,6.25,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
306,0.101,3.3,2.9999999999999996,0.7,6.9,3.15,6.1,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
307,0.101,3.3,3.3,0.7,6.9,3.15,5.95,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
308,0.101,3.3,3.5999999999999996,0.7,6.9,3.15,5.8,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
309,0.101,3.3,3.8999999999999995,0.7,6.9,3.15,5.65,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
310,0.101,3.3,4.2,0.7,6.9,3.15,5.5,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
311,0.101,3.3,4.5,0.7,6.9,3.15,5.35,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
312,0.101,3.3,4.8,0.7,6.9,3.15,5.2,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
313,0.101,3.3,2.0999999999999996,0.7,6.9,3.15,6.55,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
314,0.101,3.3,2.4,0.7,6.9,3.15,6.4,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
315,0.101,3.3,2.6999999999999997,0.7,6.9,3.15,6.25,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
316,0.101,3.3,2.9999999999999996,0.7,6.9,3.15,6.1,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
317,0.101,3.3,3.3,0.7,6.9,3.15,5.95,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
318,0.101,3.3,3.5999999999999996,0.7,6.9,3.15,5.8,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
319,0.101,3.3,3.8999999999999995,0.7,6.9,3.15,5.65,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
320,0.101,3.3,4.2,0.7,6.9,3.15,5.5,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
321,0.101,3.3,4.5,0.7,6.9,3.15,5.35,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
322,0.101,3.3,4.8,0.7,6.9,3.15,5.2,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
323,0.101,3.3,2.0999999999999996,0.7,6.9,3.15,6.55,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
324,0.101,3.3,2.4,0.7,6.9,3.15,6.4,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
325,0.101,3.3,2.6999999999999997,0.7,6.9,3.15,6.25,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
326,0.101,3.3,2.9999999999999996,0.7,6.9,3.15,6.1,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
327,0.101,3.3,3.3,0.7,6.9,3.15,5.95,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
328,0.101,3.3,3.5999999999999996,0.7,6.9,3.15,5.8,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
329,0.101,3.3,3.8999999999999995,0.7,6.9,3.15,5.65,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
330,0.101,3.3,4.2,0.7,6.9,3.15,5.5,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
331,0.101,3.3,4.5,0.7,6.9,3.15,5.35,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
332,0.101,3.3,4.8,0.7,6.9,3.15,5.2,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
333,0.101,3.3,1.8,0.7,6.9,3.15,6.7,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
334,0.101,3.3,2.0999999999999996,0.7,6.9,3.15,6.55,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
335,0.101,3.3,2.4,0.7,6.9,3.15,6.4,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
336,0.101,3.3,2.6999999999999997,0.7,6.9,3.15,6.25,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
337,0.101,3.3,2.9999999999999996,0.7,6.9,3.15,6.1,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
338,0.101,3.3,3.3,0.7,6.9,3.15,5.95,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
339,0.101,3.3,3.5999999999999996,0.7,6.9,3.15,5.8,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
340,0.101,3.3,3.8999999999999995,0.7,6.9,3.15,5.65,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
341,0.101,3.3,4.2,0.7,6.9,3.15,5.5,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
342,0.101,3.3,4.5,0.7,6.9,3.15,5.35,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
343,0.101,3.3,4.8,0.7,6.9,3.15,5.2,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
344,0.101,3.3,1.5,0.7,6.9,3.15,6.85,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
345,0.101,3.3,1.8,0.7,6.9,3.15,6.7,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
346,0.101,3.3,2.0999999999999996,0.7,6.9,3.15,6.55,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
347,0.101,3.3,2.4,0.7,6.9,3.15,6.4,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
348,0.101,3.3,2.6999999999999997,0.7,6.9,3.15,6.25,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
349,0.101,3.3,2.9999999999999996,0.7,6.9,3.15,6.1,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
350,0.101,3.3,3.3,0.7,6.9,3.15,5.95,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
351,0.101,3.3,3.5999999999999996,0.7,6.9,3.15,5.8,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
352,0.101,3.3,3.8999999999999995,0.7,6.9,3.15,5.65,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
353,0.101,3.3,4.2,0.7,6.9,3.15,5.5,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
354,0.101,3.3,1.5,0.7,6.9,3.15,6.85,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
355,0.101,3.3,1.8,0.7,6.9,3.15,6.7,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
356,0.101,3.3,2.0999999999999996,0.7,6.9,3.15,6.55,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
357,0.101,3.3,2.4,0.7,6.9,3.15,6.4,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
358,0.101,3.3,2.6999999999999997,0.7,6.9,3.15,6.25,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
359,0.101,3.3,2.9999999999999996,0.7,6.9,3.15,6.1,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
360,0.101,3.3,3.3,0.7,6.9,3.15,5.95,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
361,0.101,3.3,3.5999999999999996,0.7,6.9,3.15,5.8,39.0,2.0,159.0,29.0,5.379,6.0,78.0,0.1
362,0.098,3.5999999999999996,4.8,0.5,5.1,3.4,7.0,38.0,2.0,159.0,29.0,5.379,3.0,76.0,0.1
363,0.098,3.5999999999999996,4.8,0.5,5.1,3.4,7.0,38.0,2.0,159.0,29.0,5.379,3.0,76.0,0.1
364,0.098,3.5999999999999996,4.5,0.5,5.1,3.4,7.15,38.0,2.0,159.0,29.0,5.379,3.0,76.0,0.1
365,0.098,3.5999999999999996,4.8,0.5,5.1,3.4,7.0,38.0,2.0,159.0,29.0,5.379,3.0,76.0,0.1
366,0.098,3.5999999999999996,4.2,0.5,5.1,3.4,7.3,38.0,2.0,159.0,29.0,5.379,3.0,76.0,0.1
367,0.098,3.5999999999999996,4.5,0.5,5.1,3.4,7.15,38.0,2.0,159.0,29.0,5.379,3.0,76.0,0.1
368,0.098,3.5999999999999996,4.8,0.5,5.1,3.4,7.0,38.0,2.0,159.0,29.0,5.379,3.0,76.0,0.1
369,0.098,3.5999999999999996,4.2,0.5,5.1,3.4,7.3,38.0,2.0,159.0,29.0,5.379,3.0,76.0,0.1
370,0.098,3.5999999999999996,4.5,0.5,5.1,3.4,7.15,38.0,2.0,159.0,29.0,5.379,3.0,76.0,0.1
371,0.098,3.5999999999999996,4.8,0.5,5.1,3.4,7.0,38.0,2.0,159.0,29.0,5.379,3.0,76.0,0.1
372,0.098,3.5999999999999996,4.8,0.5,5.1,3.4,7.0,38.0,2.0,159.0,29.0,5.379,3.0,76.0,0.1
373,0.098,3.5999999999999996,4.8,0.5,5.1,3.4,7.0,38.0,2.0,159.0,29.0,5.379,3.0,76.0,0.1
374,0.098,3.5999999999999996,4.5,0.5,5.1,3.4,7.15,38.0,2.0,159.0,29.0,5.379,3.0,76.0,0.1
375,0.098,3.5999999999999996,4.8,0.5,5.1,3.4,7.0,38.0,2.0,159.0,29.0,5.379,3.0,76.0,0.1
376,0.098,3.5999999999999996,4.2,0.5,5.1,3.4,7.3,38.0,2.0,159.0,29.0,5.379,3.0,76.0,0.1
377,0.098,3.5999999999999996,4.5,0.5,5.1,3.4,7.15,38.0,2.0,159.0,29.0,5.379,3.0,76.0,0.1
378,0.098,3.5999999999999996,4.8,0.5,5.1,3.4,7.0,38.0,2.0,159.0,29.0,5.379,3.0,76.0,0.1
379,0.098,3.5999999999999996,4.2,0.5,5.1,3.4,7.3,38.0,2.0,159.0,29.0,5.379,3.0,76.0,0.1
380,0.098,3.5999999999999996,4.5,0.5,5.1,3.4,7.15,38.0,2.0,159.0,29.0,5.379,3.0,76.0,0.1
381,0.098,3.5999999999999996,4.8,0.5,5.1,3.4,7.0,38.0,2.0,159.0,29.0,5.379,3.0,76.0,0.1
382,0.111,2.9999999999999996,4.8,0.7,6.3,1.45,5.8,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
383,0.111,2.9999999999999996,4.5,0.7,6.3,1.45,5.95,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
384,0.111,2.9999999999999996,4.8,0.7,6.3,1.45,5.8,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
385,0.111,2.9999999999999996,4.2,0.7,6.3,1.45,6.1,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
386,0.111,2.9999999999999996,4.5,0.7,6.3,1.45,5.95,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
387,0.111,2.9999999999999996,4.8,0.7,6.3,1.45,5.8,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
388,0.111,2.9999999999999996,4.2,0.7,6.3,1.45,6.1,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
389,0.111,2.9999999999999996,4.5,0.7,6.3,1.45,5.95,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
390,0.111,2.9999999999999996,4.8,0.7,6.3,1.45,5.8,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
391,0.111,2.9999999999999996,3.8999999999999995,0.7,6.3,1.45,6.25,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
392,0.111,2.9999999999999996,4.2,0.7,6.3,1.45,6.1,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
393,0.111,2.9999999999999996,4.5,0.7,6.3,1.45,5.95,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
394,0.111,2.9999999999999996,4.8,0.7,6.3,1.45,5.8,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
395,0.111,2.9999999999999996,3.5999999999999996,0.7,6.3,1.45,6.4,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
396,0.111,2.9999999999999996,3.8999999999999995,0.7,6.3,1.45,6.25,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
397,0.111,2.9999999999999996,4.2,0.7,6.3,1.45,6.1,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
398,0.111,2.9999999999999996,4.5,0.7,6.3,1.45,5.95,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
399,0.111,2.9999999999999996,4.8,0.7,6.3,1.45,5.8,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
400,0.111,2.9999999999999996,3.5999999999999996,0.7,6.3,1.45,6.4,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
401,0.111,2.9999999999999996,3.8999999999999995,0.7,6.3,1.45,6.25,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
402,0.111,2.9999999999999996,4.2,0.7,6.3,1.45,6.1,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
403,0.111,2.9999999999999996,4.5,0.7,6.3,1.45,5.95,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
404,0.111,2.9999999999999996,4.8,0.7,6.3,1.45,5.8,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
405,0.111,2.9999999999999996,3.3,0.7,6.3,1.45,6.55,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
406,0.111,2.9999999999999996,3.5999999999999996,0.7,6.3,1.45,6.4,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
407,0.111,2.9999999999999996,3.8999999999999995,0.7,6.3,1.45,6.25,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
408,0.111,2.9999999999999996,4.2,0.7,6.3,1.45,6.1,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
409,0.111,2.9999999999999996,4.5,0.7,6.3,1.45,5.95,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
410,0.111,2.9999999999999996,4.8,0.7,6.3,1.45,5.8,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
411,0.111,2.9999999999999996,2.9999999999999996,0.7,6.3,1.45,6.7,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
412,0.111,2.9999999999999996,3.3,0.7,6.3,1.45,6.55,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
413,0.111,2.9999999999999996,3.5999999999999996,0.7,6.3,1.45,6.4,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
414,0.111,2.9999999999999996,3.8999999999999995,0.7,6.3,1.45,6.25,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
415,0.111,2.9999999999999996,4.2,0.7,6.3,1.45,6.1,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
416,0.111,2.9999999999999996,4.5,0.7,6.3,1.45,5.95,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
417,0.111,2.9999999999999996,4.8,0.7,6.3,1.45,5.8,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
418,0.111,2.9999999999999996,2.9999999999999996,0.7,6.3,1.45,6.7,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
419,0.111,2.9999999999999996,3.3,0.7,6.3,1.45,6.55,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
420,0.111,2.9999999999999996,3.5999999999999996,0.7,6.3,1.45,6.4,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
421,0.111,2.9999999999999996,3.8999999999999995,0.7,6.3,1.45,6.25,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
422,0.111,2.9999999999999996,4.2,0.7,6.3,1.45,6.1,43.0,2.0,159.0,29.0,5.379,6.0,86.0,0.11
